"game_id","exposure","outcome","field_location","wind_new","temp_new","surface_new","roof_new","def_team_rating","off_team_rating","spread_line_new"
"2018_06_LA_DEN",1,1,0,6,-2.54913874646079,1,1,1,1,0.975521661733193
"2018_08_GB_LA",1,1,1,1,1.19370545529131,1,1,2,1,1.0474536185838
"2018_09_LA_NO",1,0,0,16,0.865385788470948,0,0,1,1,0.328134050077756
"2018_14_LA_CHI",1,0,0,4,-2.28648301300451,1,1,1,1,0.40006600692836
"2018_15_PHI_LA",1,0,1,5,-0.250901078718275,1,1,1,1,1.91063710079105
"2018_17_SF_LA",1,1,1,3,0.0774185881020848,1,1,2,1,1.47904535968742
"2018_01_LA_OAK",0,1,0,10,0.340074321558373,1,1,2,1,0.831657748031985
"2018_03_LAC_LA",0,1,1,5,1.06237758856316,1,1,1,1,1.0474536185838
"2018_07_LA_SF",0,1,0,5,-0.119573211990131,1,1,2,1,1.1193855754344
"2018_10_SEA_LA",0,1,1,1,0.734057921742804,1,1,1,1,1.40711340283682
"2018_16_LA_ARI",0,1,0,0,0.537066121650588,1,0,2,1,2.05450101449225
"2019_04_TB_LA",1,0,1,2,0.668393988378732,1,1,2,1,1.26324948913561
"2019_06_SF_LA",1,0,1,2,0.865385788470948,1,1,1,1,0.40006600692836
"2019_10_LA_PIT",1,0,0,12,-0.579220745538635,1,1,1,1,0.543929920629568
"2019_12_BAL_LA",1,0,1,5,-0.119573211990131,1,1,1,1,-0.535049432129494
"2019_13_LA_ARI",1,1,0,3,0.0117546547380129,1,0,2,1,0.328134050077756
"2019_15_LA_DAL",1,0,0,9,0.799721855106876,0,0,1,1,0.112338179525943
"2019_17_ARI_LA",1,1,1,0,-0.119573211990131,1,1,2,1,0.975521661733193
"2019_01_LA_CAR",0,1,0,3,1.52202512211167,1,1,2,1,0.184270136376548
"2019_02_NO_LA",0,1,1,4,1.39069725538352,1,1,1,1,0.256202093227152
"2019_03_LA_CLE",0,1,0,12,1.25936938865538,1,1,2,1,0.543929920629568
"2019_05_LA_SEA",0,0,0,7,-0.447892878810491,0,1,2,1,-0.247321604727077
"2019_08_CIN_LA",0,1,1,5,-1.03886827908714,1,1,2,1,1.69484123023923
"2019_14_SEA_LA",0,1,1,4,-0.250901078718275,1,1,2,1,0.112338179525943
"2019_16_LA_SF",0,0,0,12,-0.382228945446419,1,1,1,1,-1.03857313008372
"2020_01_DAL_LA",1,1,1,7,0.537066121650588,0,0,2,2,0.112338179525943
"2020_02_LA_PHI",1,1,0,12,-0.119573211990131,1,1,2,2,-0.319253561577681
"2020_03_LA_BUF",1,0,0,16,0.996713655199092,0,1,1,2,-0.247321604727077
"2020_04_NYG_LA",1,1,1,3,1.4563611887476,0,0,1,2,1.91063710079105
"2020_05_LA_WAS",1,1,0,2,0.340074321558373,1,1,1,2,0.975521661733193
"2020_06_LA_SF",1,0,0,10,1.4563611887476,1,1,2,2,0.256202093227152
"2020_08_LA_MIA",1,0,0,10,1.4563611887476,1,1,1,2,0.471997963778964
"2020_10_SEA_LA",1,1,1,7,0.93104972183502,0,0,1,2,0.40006600692836
"2020_13_LA_ARI",1,1,0,2,0.471402188286516,1,0,1,2,0.328134050077756
"2020_14_NE_LA",1,1,1,7,-0.250901078718275,0,0,1,2,0.687793834330776
"2020_15_NYJ_LA",1,0,1,1,0.865385788470948,0,0,2,2,2.48609275559588
"2020_16_LA_SEA",1,0,0,2,-1.23586007917935,0,1,1,2,-0.247321604727077
"2020_17_ARI_LA",1,1,1,4,-0.316565012082347,0,0,1,2,0.112338179525943
"2020_07_CHI_LA",0,1,1,6,0.471402188286516,0,0,1,2,0.903589704882589
"2020_11_LA_TB",0,1,0,5,0.340074321558373,1,1,1,2,-0.606981388980098
"2020_12_SF_LA",0,0,1,3,0.537066121650588,0,0,2,2,0.687793834330776
"2021_01_CHI_LA",1,1,1,10,0.471402188286516,0,0,2,1,1.33518144598621
"2021_02_LA_IND",1,1,0,7,1.25936938865538,0,0,1,1,0.543929920629568
"2021_04_ARI_LA",1,0,1,3,1.65335298883981,0,0,1,1,0.471997963778964
"2021_05_LA_SEA",1,1,0,7,-0.185237145354203,0,1,1,1,0.328134050077756
"2021_06_LA_NYG",1,1,0,13,-0.185237145354203,0,1,2,1,1.0474536185838
"2021_07_DET_LA",1,1,1,5,0.143082521466157,0,0,2,1,2.41416079874528
"2021_08_LA_HOU",1,1,0,4,0.60273005501466,0,0,2,1,2.41416079874528
"2021_09_TEN_LA",1,0,1,6,-0.316565012082347,0,0,1,1,0.975521661733193
"2021_10_LA_SF",1,0,0,3,-0.119573211990131,1,1,1,1,0.471997963778964
"2021_13_JAX_LA",1,1,1,3,0.0774185881020848,0,0,2,1,1.98256905764165
"2021_15_SEA_LA",1,1,1,6,-0.185237145354203,0,0,1,1,1.0474536185838
"2021_16_LA_MIN",1,1,0,8,-2.68046661318894,0,0,2,1,0.471997963778964
"2021_17_LA_BAL",1,1,0,7,-0.119573211990131,1,1,2,1,0.975521661733193
"2021_18_SF_LA",1,0,1,2,0.668393988378732,0,0,1,1,0.40006600692836
"2021_03_TB_LA",0,1,1,5,0.274410388194301,0,0,1,1,-0.175389647876473
"2022_01_BUF_LA",1,0,1,8,1.58768905547574,0,0,1,2,-0.175389647876473
"2022_02_ATL_LA",1,1,1,10,0.668393988378732,0,0,2,2,1.47904535968742
"2022_04_LA_SF",1,0,0,13,0.60273005501466,1,1,1,2,-0.175389647876473
"2022_05_DAL_LA",1,0,1,8,0.668393988378732,0,0,1,2,0.759725791181381
"2022_10_ARI_LA",1,0,1,6,0.274410388194301,0,0,2,2,0.471997963778964
"2022_11_LA_NO",1,0,0,8,-1.10453221245121,0,0,1,2,-0.391185518428285
"2022_12_LA_KC",1,0,0,10,-1.30152401254343,1,1,2,2,-2.4052803102452
"2022_13_SEA_LA",1,0,1,2,0.0117546547380129,0,0,2,2,-1.03857313008372
"2022_14_LV_LA",1,1,1,8,-0.447892878810491,0,0,2,2,-0.966641173233118
"2022_16_DEN_LA",1,1,1,5,1.19370545529131,0,0,1,2,-0.46311747527889
"2022_18_LA_SEA",1,0,0,7,-1.10453221245121,0,1,2,2,-0.82277725953191
"2022_06_CAR_LA",0,1,1,6,0.537066121650588,0,0,2,2,1.40711340283682
"2022_08_SF_LA",0,0,1,4,0.734057921742804,0,0,1,2,-0.175389647876473
"2022_09_LA_TB",0,0,0,7,1.58768905547574,1,1,1,2,-0.46311747527889
"2022_15_LA_GB",0,0,0,5,-3.20577808010151,1,1,1,2,-1.18243704378493
"2022_17_LA_LAC",0,0,0,11,-0.119573211990131,0,0,2,2,-0.966641173233118
"2023_03_LA_CIN",1,0,0,5,0.471402188286516,0,1,2,1,-0.46311747527889
"2023_04_LA_IND",1,1,0,2,1.06237758856316,0,1,2,1,0.112338179525943
"2023_05_PHI_LA",1,0,1,3,0.471402188286516,0,0,2,1,-0.535049432129494
"2023_08_LA_DAL",1,0,0,13,-1.17019614581528,0,0,1,1,-0.966641173233118
"2023_09_LA_GB",1,0,0,8,-0.841876478994922,1,1,1,1,-0.535049432129494
"2023_11_SEA_LA",1,1,1,7,0.537066121650588,0,0,2,1,0.328134050077756
"2023_12_LA_ARI",1,1,0,6,0.405738254922445,1,0,2,1,0.40006600692836
"2023_16_NO_LA",1,1,1,3,-0.053909278626059,0,0,1,1,0.543929920629568
"2023_17_LA_NYG",1,1,0,10,-1.49851581263564,0,1,2,1,0.831657748031985
"2023_18_LA_SF",1,1,0,11,-0.77621254563085,1,1,1,1,-0.82277725953191
"2023_06_ARI_LA",0,1,1,3,1.19370545529131,0,0,2,1,0.975521661733193
"2023_07_PIT_LA",0,0,1,5,0.668393988378732,0,0,1,1,0.471997963778964
"2023_13_CLE_LA",0,1,1,2,0.208746454830229,0,0,2,1,0.471997963778964
"2023_14_LA_BAL",0,0,0,5,-0.447892878810491,1,1,1,1,-1.11050508693433
"2023_15_WAS_LA",0,1,1,2,0.93104972183502,0,0,2,1,0.903589704882589
"2024_03_SF_LA",1,1,1,4,0.734057921742804,0,0,2,2,-0.894709216382514
"2024_05_GB_LA",1,0,1,6,0.60273005501466,0,0,1,2,-0.46311747527889
"2024_07_LV_LA",1,1,1,5,1.06237758856316,0,0,2,2,0.975521661733193
"2024_08_MIN_LA",1,1,1,7,0.143082521466157,0,0,1,2,-0.46311747527889
"2024_11_LA_NE",1,1,0,9,-0.316565012082347,0,1,2,2,0.543929920629568
"2024_12_PHI_LA",1,0,1,6,-0.447892878810491,0,0,1,2,-0.46311747527889
"2024_13_LA_NO",1,1,0,5,0.0117546547380129,0,0,2,2,0.328134050077756
"2024_14_BUF_LA",1,1,1,3,0.274410388194301,0,0,1,2,-0.535049432129494
"2024_15_LA_SF",1,1,0,4,-0.710548612266778,1,1,2,2,-0.46311747527889
"2024_18_SEA_LA",1,0,1,3,0.799721855106876,0,0,1,2,-1.11050508693433
"2024_04_LA_CHI",0,0,0,16,0.405738254922445,1,1,1,2,-0.46311747527889
"2024_09_LA_SEA",0,1,0,4,-0.77621254563085,0,1,1,2,0.184270136376548
"2024_10_MIA_LA",0,0,1,7,-0.250901078718275,0,0,1,2,0.328134050077756
"2024_16_LA_NYJ",0,1,0,8,-2.68046661318894,0,1,2,2,0.40006600692836
"2024_17_ARI_LA",0,1,1,5,-0.447892878810491,0,0,1,2,0.903589704882589
